time,position,capital,daily_return
2023-06-09 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-12 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-13 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-14 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-15 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-16 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-20 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-21 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-22 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-23 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-26 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-27 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-28 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-29 00:00:00-04:00,0,9480.14597384296,0.0
2023-06-30 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-03 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-05 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-06 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-07 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-10 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-11 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-12 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-13 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-14 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-17 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-18 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-19 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-20 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-21 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-24 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-25 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-26 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-27 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-28 00:00:00-04:00,0,9480.14597384296,0.0
2023-07-31 00:00:00-04:00,0,9480.14597384296,0.0
2023-08-01 00:00:00-04:00,0,9480.14597384296,0.0
2023-08-02 00:00:00-04:00,0,9480.14597384296,0.0
2023-08-03 00:00:00-04:00,0,9480.14597384296,0.0
2023-08-04 00:00:00-04:00,0,9480.14597384296,0.0
2023-08-07 00:00:00-04:00,0,9480.14597384296,0.0
2023-08-08 00:00:00-04:00,0,9480.14597384296,0.0
2023-08-09 00:00:00-04:00,0,9480.14597384296,0.0
2023-08-10 00:00:00-04:00,-1,9535.208973423329,0.005808243853237577
2023-08-11 00:00:00-04:00,-1,9599.109012943165,0.006701482861879531
2023-08-14 00:00:00-04:00,-1,9500.67282976907,-0.010254720833086355
2023-08-15 00:00:00-04:00,-1,9608.576504329412,0.0113574771485911
2023-08-16 00:00:00-04:00,-1,9715.889926259983,0.011168503667761525
2023-08-17 00:00:00-04:00,-1,9824.081692342232,0.011135548766338927
2023-08-18 00:00:00-04:00,-1,9842.021754393721,0.0018261311961070004
2023-08-21 00:00:00-04:00,-1,9700.138019814432,-0.014416116741049532
2023-08-22 00:00:00-04:00,-1,9694.457256990569,-0.0005856373190010126
2023-08-23 00:00:00-04:00,-1,9546.844521007008,-0.015226508516205894
2023-08-24 00:00:00-04:00,-1,9723.203431034754,0.018473005362105072
2023-08-25 00:00:00-04:00,-1,9636.292918677844,-0.008938464876658518
2023-08-28 00:00:00-04:00,-1,9557.75313998308,-0.00815041420570883
2023-08-29 00:00:00-04:00,-1,9394.038767845977,-0.017128960095467886
2023-08-30 00:00:00-04:00,1,9415.463959395722,0.0022807220705836056
2023-08-31 00:00:00-04:00,0,9425.583785389812,0.0010748090628068944
2023-09-01 00:00:00-04:00,0,9425.583785389812,0.0
2023-09-05 00:00:00-04:00,0,9425.583785389812,0.0
2023-09-06 00:00:00-04:00,0,9425.583785389812,0.0
2023-09-07 00:00:00-04:00,0,9425.583785389812,0.0
2023-09-08 00:00:00-04:00,0,9425.583785389812,0.0
2023-09-11 00:00:00-04:00,0,9425.583785389812,0.0
2023-09-12 00:00:00-04:00,0,9425.583785389812,0.0
2023-09-13 00:00:00-04:00,0,9425.583785389812,0.0
2023-09-14 00:00:00-04:00,0,9425.583785389812,0.0
2023-09-15 00:00:00-04:00,0,9425.583785389812,0.0
2023-09-18 00:00:00-04:00,0,9425.583785389812,0.0
2023-09-19 00:00:00-04:00,0,9425.583785389812,0.0
2023-09-20 00:00:00-04:00,-1,9591.356714018699,0.017587550267798183
2023-09-21 00:00:00-04:00,-1,9759.893005940661,0.017571684272323043
2023-09-22 00:00:00-04:00,-1,9768.26030349207,0.0008573144753037889
2023-09-25 00:00:00-04:00,-1,9727.347622316956,-0.004188328310670423
2023-09-26 00:00:00-04:00,-1,9870.144890446414,0.014679979956904723
2023-09-27 00:00:00-04:00,-1,9850.043369465366,-0.002036598368531071
2023-09-28 00:00:00-04:00,-1,9775.49902628749,-0.007567920300631222
2023-09-29 00:00:00-04:00,-1,9763.09678865071,-0.0012687063446510537
2023-10-02 00:00:00-04:00,-1,9702.289368781783,-0.006228292229942157
2023-10-03 00:00:00-04:00,-1,9872.991503751236,0.01759400575277694
2023-10-04 00:00:00-04:00,-1,9751.623057193307,-0.012292975894065751
2023-10-05 00:00:00-04:00,-1,9762.746332956107,0.0011406589136559472
2023-10-06 00:00:00-04:00,-1,9617.336760022628,-0.014894330752261728
2023-10-09 00:00:00-04:00,-1,9580.96858956929,-0.0037815219910479272
2023-10-10 00:00:00-04:00,-1,9526.932618236313,-0.005639927824396034
2023-10-11 00:00:00-04:00,-1,9460.35677819875,-0.006988171608364793
2023-10-12 00:00:00-04:00,1,9378.844569747145,-0.008616187566989852
2023-10-13 00:00:00-04:00,0,9401.200419003484,0.0023836464172197662
2023-10-16 00:00:00-04:00,0,9401.200419003484,0.0
2023-10-17 00:00:00-04:00,0,9401.200419003484,0.0
2023-10-18 00:00:00-04:00,0,9401.200419003484,0.0
2023-10-19 00:00:00-04:00,0,9401.200419003484,0.0
2023-10-20 00:00:00-04:00,0,9401.200419003484,0.0
2023-10-23 00:00:00-04:00,-1,9337.598919928678,-0.0067652529719761
2023-10-24 00:00:00-04:00,-1,9249.234868015828,-0.009463252027698394
2023-10-25 00:00:00-04:00,-1,9480.905351886237,0.025047529571503545
2023-10-26 00:00:00-04:00,-1,9644.931615809632,0.017300696276939625
2023-10-27 00:00:00-04:00,-1,9610.470508859491,-0.0035729757682940173
2023-10-30 00:00:00-04:00,-1,9503.980952705951,-0.011080576757961149
2023-10-31 00:00:00-04:00,-1,9459.079345154167,-0.004724505212628871
2023-11-01 00:00:00-04:00,-1,9306.234818325313,-0.01615849928430462
2023-11-02 00:00:00-04:00,-1,9137.038358864264,-0.01818097896346618
2023-11-03 00:00:00-04:00,0,9065.808847247063,-0.0077956892397302675
2023-11-06 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-07 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-08 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-09 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-10 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-13 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-14 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-15 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-16 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-17 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-20 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-21 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-22 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-24 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-27 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-28 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-29 00:00:00-05:00,0,9065.808847247063,0.0
2023-11-30 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-01 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-04 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-05 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-06 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-07 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-08 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-11 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-12 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-13 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-14 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-15 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-18 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-19 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-20 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-21 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-22 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-26 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-27 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-28 00:00:00-05:00,0,9065.808847247063,0.0
2023-12-29 00:00:00-05:00,0,9065.808847247063,0.0
