account_value
984417.4920219027
961604.3218251152
960097.1392731443
950459.6992871095
980272.3841640545
1011617.4581957281
1018499.4807978561
1026774.6950368021
985148.2942234077
997575.0179556503
989550.3940048786
1000646.7836326298
1021384.444671423
998272.5100042787
966612.251776745
967809.4738379502
991868.1057496913
991617.4072590334
962129.2035333437
951158.0401434276
941573.8384773405
918280.0564676918
948929.4260882005
963644.4242648329
966514.8718343062
951716.4405201331
967685.2823168694
953862.4103452947
940011.691187292
906362.577545527
902281.1454557693
934635.5415295513
924225.5799019351
905712.2997062916
889330.2039927712
915899.9083132301
948526.3599303201
959984.5280296681
979628.6747413089
976905.5877786452
996085.3143495909
981964.6681892342
1003789.507245009
1002952.136493329
1018469.530127958
1035996.4223265429
1024553.7462238349
1011855.144384568
1009929.3568175882
1030721.58638938
1007836.2341839641
985933.5390133979
988203.7652980337
974392.2477729714
951336.786567264
947346.9418539201
966258.4984205288
944168.2011780705
944893.340537132
966007.605588497
951922.162300993
932230.4630822183
907822.1516895028
919439.6324968231
884746.7208687206
883674.242719776
914589.2944924496
873448.2016489607
888011.9017579993
888924.9528990873
917807.1142600412
871921.443859446
861457.0921601219
828491.5684888631
838525.0631658448
814505.8099548725
812581.6835207761
842690.4627961114
832901.8257864169
853876.5254179129
811955.730733617
807632.317953271
805136.064390944
818513.0890164468
801293.4881756473
812499.1574805541
834778.5107511614
862019.7533134397
859733.1421068724
853356.9006904061
876181.2827896362
854231.6039301084
857061.0090238336
864453.0285999328
858232.5140656064
835247.7658587546
805791.5904387987
768329.8409629896
769724.7173680373
788943.6902463068
757112.9876842125
766274.037342584
785600.8356907436
784455.4017423602
796134.7108118718
823405.3676380338
817370.0156219928
792474.4817111716
793183.8271754469
783552.6749877887
788648.0259663645
801754.2144304698
806894.5521612002
824159.0177779599
825192.5565401397
807564.9932370785
799742.9780475338
798066.6239012474
800813.4378684302
814755.6410326085
807899.050597609
832316.0579995438
845379.5049830228
857283.844896099
842806.0137662279
838152.6665894104
822609.6475443913
856522.3785908449
864896.7726401732
880668.6073984433
880138.2166703882
877514.3792925295
901409.2973101332
905592.9697938863
898441.0545468245
895590.3911969942
885770.2625243363
910054.498192114
904902.2646698272
922516.1936016962
929969.3418645639
927792.0937051545
917212.4379119815
919417.8019902289
901496.7673893226
877769.3616607063
877021.3748101443
879479.5182789093
894913.866486922
859014.5110691327
850550.5618957671
841080.6682773661
836192.1464723917
836555.3945398625
824739.3682322763
818817.2003008121
835343.9783514659
839610.3584221104
857963.266681528
868159.4040173598
820559.0774541559
827067.6992064748
813295.7233952098
808323.5737060775
814617.2647877139
808124.7085602742
793646.1356904309
783996.988506351
771232.4233128628
768041.43402427
768349.2755431825
783623.9735024807
761286.7249096483
748381.9868855721
765919.8201722513
789560.5325443
789134.3387044109
782921.5562735111
753063.7929154992
745781.1224798333
735724.948655474
735473.0077458249
752718.7105160058
730097.6312480229
754202.7293500145
760139.1245652544
757447.9561011113
753795.7192782741
770684.6011458884
778824.1488310489
793835.8747730295
777266.7625807199
764025.809472902
785003.3134981861
776855.6822563087
769634.265054194
745409.3359562599
731569.3011926732
742525.5593362511
750422.446531669
755578.0320637882
738424.3081163998
792905.5305662511
807490.1269157506
800605.2382670792
810936.4585322078
800165.0115481156
798395.6192002895
798395.6576500445
790493.5601423059
801165.2553128136
808919.7619753121
803599.0273356703
791809.0642710059
785815.9706409365
821622.7082687247
822604.2261303494
819407.1482985783
805746.6660825147
789644.5250869401
786592.9568089691
795628.3816430954
790555.7148000561
800476.8450997449
809080.8457303582
803071.685142963
776490.3310047581
769104.4294473487
758283.3003323924
757689.9233751358
768653.3284825945
750481.8240413347
752167.7642920708
741535.158133336
731746.5077412812
749579.993194857
749129.8021802331
744066.6771231132
747610.9082018799
735909.337846719
756218.0901826354
761087.4388572118
767305.7074608802
779960.6390844429
784132.0337423455
789525.5055380537
791102.3897642773
781136.8057573439
773657.8860200548
793716.2663199179
811075.4183370847
809405.7893144434
807626.7398924022
823370.7604307194
831565.0767085047
814755.2624938136
826956.7111015894
844634.2470791849
874938.6689246434
859393.5698200498
852126.1373974326
869749.6228296084
854723.8868633937
847638.4712083781
842234.060102964
855546.7920549889
861734.9776182785
868072.8771763446
852896.6743091465
847096.2696696898
827743.4485413696
828308.004331518
835488.2375171493
821498.9414442268
827352.7329761857
826291.5520676113
820085.1876713592
826602.3513550314
843674.3892821039
844611.2309585668
834470.3891864449
838559.8403335823
824032.8657079537
812461.9746747471
818484.9050475153
837247.1011330643
841638.3990812572
863819.7998218505
859737.1189640347
862783.3145773404
875076.4146914398
863523.3977884625
873383.9204079567
876598.0621042325
870592.9397592114
865969.2778932886
881746.7590448449
889960.6341033218
904035.0610054191
901986.220577555
899274.3345208993
891594.3173884548
896742.7820358091
896296.6447962843
891324.2854046118
884704.1151109582
899764.5846708977
898219.328917735
898894.0172106489
898930.4225286926
898519.3271096426
892492.7134851643
893288.730706913
891546.6590760704
875580.1225484081
880660.8078939987
904552.0647858657
910756.3178845557
909706.0291810426
901939.647941132
896238.23103304
893118.8851946851
911856.435436595
914115.219070164
908327.1405543783
918209.3407693368
921202.1723567713
917898.7383834365
922846.8932838254
923846.1982561231
934995.3825068745
951721.6742717841
949549.3381629803
952643.9379755608
940922.3355628296
936297.7691914174
958654.0263384912
981844.9970045061
986213.232043825
980597.3913878902
991827.5567681475
999175.4934617368
999826.8900929532
999665.1157510702
983746.8866752749
995570.550985202
999375.0900118297
1016256.142217304
1024062.4333018876
1031502.5213901357
1043787.7008520358
1037222.0274288943
1035743.630284037
1021629.771088905
1033682.8414696058
1023436.4900495022
1009717.6763678419
1027077.6351769789
1029052.8284268074
1027029.004484298
1042741.322473081
1045196.195726485
1045167.9747878637
1037210.3669099543
1033767.7608048045
1034106.3249665978
1039206.1854302099
1052221.7741426716
1070081.705696015
1069855.9679497075
1079843.818141656
1088675.197834678
1088421.1557799021
1063338.4872465173
1060150.0286701038
1061842.8875870502
1069037.6686193428
1065482.6474757192
1062943.3591002994
1082298.5419523905
1082862.886318159
1080351.8151610277
1056651.4419630568
1054958.4959559306
1050003.6298601823
1058725.0129434348
1050007.2504500987
1039139.8574226289
1040999.4112006945
1034482.8722007764
1045757.9150653211
1034828.724068988
1023871.8877736231
1012681.7031105859
1011412.9327733553
1027707.4743292065
1026239.1010296739
1042420.7578468553
1020139.1409967451
1028038.0065995349
1035703.7861459896
1058320.0735074873
1064221.1378657133
1067396.4334076864
1066278.8330786745
1067609.3461847033
1058208.4098611064
1050632.0879112296
1052074.5280744606
1064463.4931184498
1052721.4080937114
1056730.723941071
1065370.484103839
1047106.7715712275
1048148.6101197986
1045894.9904437482
1031114.9144880727
1012566.6094354914
1012708.1362801206
1017517.6945768079
1002240.2074220383
1004583.6065744491
1012908.7857679346
1013609.452267194
1021755.0517856159
1004043.5644216049
1017140.18421186
1014148.586495912
1030999.6536168152
1036257.6515520515
1041996.0969247705
1049431.0950822602
1045784.347421585
1032639.2218850618
1044293.1965033037
1040924.5022916493
1027768.3395393093
1018433.4690427098
1003923.7352874244
1006883.1600679959
1016676.1873969225
991797.0736581556
972890.0883043723
977560.2600739988
988570.3603552737
993297.0630741599
1010534.2916859215
1028875.0951559158
1040960.8537772705
1045206.432753615
1055047.616722324
1055666.2584401625
1047535.2753401371
1070900.8564160825
1067523.8938903066
1089695.6212185528
1090478.3973289127
1091349.354312818
1091570.4513459282
1104231.1823745547
1098092.014478499
1102498.8567103366
1100924.7853846832
1099961.359487151
1102843.5296308764
1101769.6723839622
1098967.0173399835
1101974.2703920815
1091724.673697936
1094410.2591545929
1088170.0751401929
1103364.049182078
1108237.3938209424
1117586.4098147126
1126062.643749097
1140260.7285247108
1139248.6412998466
1144448.9072207687
1151397.167037369
1157280.065432812
1140084.376042772
1153348.911234402
1155067.5896698032
1162091.7716947696
1164457.4702469544
1163891.383368748
